Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
3937706410,"Aug 19, 2020, 7:22:46 PM",Passeio da Sansa 19/08/2020,Walk,,4150,4.19,,,false,,activities/3937706410.gpx,,,4150.0,3316.0,4193.0,4.699999809265137,1.2644752264022827,16.866596221923828,17.2665958404541,3.799999952316284,12.899999618530273,20.600000381469727,-0.00953970942646265,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3940355116,"Aug 20, 2020, 12:09:44 PM",Passeio do Shrek e da Zoé 20/08/2020,Walk,,1628,1.46,,,false,,activities/3940355116.gpx,,,1628.0,1053.0,1468.199951171875,11.199999809265137,1.3943020105361938,0.0,0.5,5.699999809265137,7.300000190734863,1.5,-0.034055307507514954,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3940589098,"Aug 20, 2020, 1:05:52 PM",Passeio do Elvis 20/08/2020,Walk,,1741,1.87,,,false,,activities/3940589098.gpx,,,1741.0,1589.0,1872.5999755859375,4.400000095367432,1.1784770488739014,10.365300178527832,10.565299987792969,10.300000190734863,16.299999237060547,4.5,-0.010680337436497211,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944966287,"Aug 21, 2020, 12:13:08 PM",Passeio do Shrek e da Zoé 21/08/2020,Walk,,1842,1.25,,,false,,activities/3944966287.gpx,,,1842.0,1375.0,1258.0,4.5,0.9149090647697449,0.0,0.10000000149011612,5.5,7.199999809265137,10.399999618530273,-0.007949125953018665,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3945191674,"Aug 21, 2020, 1:11:39 PM",Passeio do Elvis 21/08/2020,Walk,,1947,1.77,,,false,,activities/3945191674.gpx,,,1947.0,1697.0,1774.0999755859375,6.099999904632568,1.0454331636428833,6.199174880981445,6.799174785614014,9.199999809265137,16.299999237060547,3.799999952316284,-0.03381996601819992,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954878067,"Aug 23, 2020, 2:01:09 PM",Passeio do Elvis 23/08/2020,Walk,,2247,2.31,,,false,,activities/3954878067.gpx,,,2247.0,2014.0,2318.300048828125,2.799999952316284,1.1510924100875854,5.139087677001953,6.2390875816345215,9.199999809265137,16.299999237060547,6.099999904632568,-0.04744856059551239,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958520245,"Aug 24, 2020, 10:51:15 AM",Passeio da Nina 24/08/2020,Walk,,3631,2.75,,,false,,activities/3958520245.gpx,,,3631.0,2925.0,2755.699951171875,3.700000047683716,0.9421196579933167,5.308333396911621,4.9083333015441895,6.800000190734863,10.699999809265137,2.9000000953674316,0.014515368267893791,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958753240,"Aug 24, 2020, 12:23:02 PM",Passeio do Shrek e da Zoé 24/08/2020,Walk,,1712,1.17,,,false,,activities/3958753240.gpx,,,1712.0,1303.0,1178.800048828125,4.699999809265137,0.9046815037727356,0.0,0.20000000298023224,5.5,7.199999809265137,7.199999809265137,-0.016966406255960464,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958952914,"Aug 24, 2020, 1:16:46 PM",Passeio do Elvis 24/08/2020,Walk,,1704,1.84,,,false,,activities/3958952914.gpx,,,1704.0,1599.0,1840.5999755859375,6.300000190734863,1.1510944366455078,9.017992973327637,9.217992782592773,9.199999809265137,16.399999618530273,4.800000190734863,-0.010866021737456322,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3963275507,"Aug 25, 2020, 11:59:48 AM",Passeio do Shrek e da Zoé 25/08/2020,Walk,,1786,1.45,,,false,,activities/3963275507.gpx,,,1786.0,1430.0,1450.5999755859375,2.9000000953674316,1.014405608177185,0.0,0.10000000149011612,6.0,7.800000190734863,3.200000047683716,-0.006893699057400227,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3963519099,"Aug 25, 2020, 12:57:52 PM",Passeio do Elvis 25/08/2020,Walk,,1953,1.99,,,false,,activities/3963519099.gpx,,,1953.0,1713.0,1991.199951171875,6.400000095367432,1.1624051332473755,8.987710952758789,8.687710762023926,9.100000381469727,16.399999618530273,4.900000095367432,0.015066292136907578,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3968128930,"Aug 26, 2020, 12:11:51 PM",Passeio do Shrek e da Zoé 26/08/2020,Walk,,1816,1.37,,,false,,activities/3968128930.gpx,,,1816.0,1383.0,1376.800048828125,3.4000000953674316,0.9955170154571533,0.0,0.0,5.5,7.199999809265137,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3968411716,"Aug 26, 2020, 1:13:44 PM",Passeio do Elvis 26/08/2020,Walk,,2260,2.41,,,false,,activities/3968411716.gpx,,,2260.0,2077.0,2411.199951171875,5.199999809265137,1.160905122756958,2.131134271621704,3.33113431930542,9.300000190734863,13.100000381469727,10.0,-0.04976775124669075,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3968819717,"Aug 26, 2020, 2:38:48 PM",Passeio da Nina 26/08/2020,Walk,,3410,2.97,,,false,,activities/3968819717.gpx,,,3410.0,2979.0,2974.10009765625,4.599999904632568,0.9983551502227783,3.6541666984558105,3.754166603088379,6.900000095367432,10.699999809265137,4.199999809265137,-0.0033623618073761463,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3972835192,"Aug 27, 2020, 12:02:00 PM",Passeio do Shrek e da Zoé 27/08/2020,Walk,,1751,1.66,,,false,,activities/3972835192.gpx,,,1751.0,1516.0,1660.800048828125,5.800000190734863,1.0955145359039307,0.0,0.0,6.0,7.900000095367432,3.9000000953674316,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3973074166,"Aug 27, 2020, 12:56:55 PM",Passeio do Elvis 27/08/2020,Walk,,2134,2.32,,,false,,activities/3973074166.gpx,,,2134.0,1908.0,2327.300048828125,7.400000095367432,1.2197588682174683,5.920064926147461,6.020064830780029,9.199999809265137,16.299999237060547,4.5,-0.004296824801713228,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3977054498,"Aug 28, 2020, 10:28:43 AM",Passeio da Nina 28/08/2020,Walk,,3599,3.27,,,false,,activities/3977054498.gpx,,,3599.0,3163.0,3270.5,4.800000190734863,1.0339866876602173,7.199999809265137,6.199999809265137,6.800000190734863,14.100000381469727,10.800000190734863,0.030576365068554878,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3977283149,"Aug 28, 2020, 12:00:31 PM",Passeio do Shrek e da Zoé 28/08/2020,Walk,,1744,1.27,,,false,,activities/3977283149.gpx,,,1744.0,1190.0,1278.4000244140625,7.900000095367432,1.0742857456207275,0.0,0.20000000298023224,5.5,7.300000190734863,6.599999904632568,-0.015644555911421776,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3977532951,"Aug 28, 2020, 1:05:19 PM",Passeio do Elvis 28/08/2020,Walk,,1949,1.90,,,false,,activities/3977532951.gpx,,,1949.0,1679.0,1899.300048828125,3.4000000953674316,1.1312090158462524,2.2630770206451416,1.6630768775939941,9.199999809265137,13.199999809265137,5.400000095367432,0.03159058466553688,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3986754445,"Aug 30, 2020, 2:00:59 PM",Passeio do Elvis 30/08/2020,Walk,,1807,2.29,,,false,,activities/3986754445.gpx,,,1807.0,1730.0,2291.800048828125,14.600000381469727,1.324739933013916,24.59210777282715,21.09210777282715,8.300000190734863,19.600000381469727,28.899999618530273,0.15271838009357452,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3990979637,"Aug 31, 2020, 12:00:57 PM",Passeio do Shrek e da Zoé 31/08/2020,Walk,,1770,1.20,,,false,,activities/3990979637.gpx,,,1770.0,1237.0,1205.800048828125,2.5,0.9747776985168457,0.0,-0.10000000149011612,6.0,7.400000095367432,2.9000000953674316,0.008293249644339085,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3991377877,"Aug 31, 2020, 1:03:17 PM",Passeio da Nina 31/08/2020,Walk,,4015,3.59,,,false,,activities/3991377877.gpx,,,4015.0,3567.0,3594.699951171875,5.800000190734863,1.0077656507492065,6.5531744956970215,4.953174591064453,7.099999904632568,14.100000381469727,9.0,0.044509973376989365,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3991623355,"Aug 31, 2020, 2:39:41 PM",Passeio do Elvis 31/08/2020,Walk,,1834,1.94,,,false,,activities/3991623355.gpx,,,1834.0,1734.0,1943.4000244140625,3.5,1.1207612752914429,8.067079544067383,8.867079734802246,9.100000381469727,16.399999618530273,10.300000190734863,-0.04116496816277504,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3995368952,"Sep 1, 2020, 10:46:01 AM",Passeio da Nina 01/09/2020,Walk,,3312,3.45,,,false,,activities/3995368952.gpx,,,3312.0,2962.0,3454.0,5.300000190734863,1.1661039590835571,6.533425331115723,6.133425712585449,6.800000190734863,12.100000381469727,6.800000190734863,0.011580775491893291,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3995637153,"Sep 1, 2020, 12:09:17 PM",Passeio do Shrek e da Zoé 01/09/2020,Walk,,1873,1.41,,,false,,activities/3995637153.gpx,,,1873.0,1259.0,1410.0,9.899999618530273,1.119936466217041,0.0,0.10000000149011612,5.5,7.199999809265137,7.300000190734863,-0.007092198356986046,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3995906317,"Sep 1, 2020, 1:12:06 PM",Passeio do Elvis 01/09/2020,Walk,,2000,2.44,,,false,,activities/3995906317.gpx,,,2000.0,1881.0,2440.300048828125,7.199999809265137,1.2973418235778809,8.42540454864502,11.225404739379883,8.5,16.399999618530273,14.0,-0.11473999172449112,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000629949,"Sep 2, 2020, 12:11:56 PM",Passeio do Shrek e da Zoé 02/09/2020,Walk,,2212,3.76,,,false,,activities/4000629949.gpx,,,2212.0,1543.0,3764.39990234375,40.79999923706055,2.4396629333496094,0.0,0.0,4.400000095367432,11.100000381469727,3.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001369545,"Sep 2, 2020, 3:46:30 PM","Passeio do Elvis 02/09/2020, (Bateria)",Walk,,19,0.02,,,false,,activities/4001369545.gpx,,,19.0,19.0,20.5,1.7000000476837158,1.0789474248886108,0.0,0.0,10.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005296443,"Sep 3, 2020, 12:08:33 PM",Passeio do Shrek e da Zoé 03/09/2020,Walk,,1594,1.12,,,false,,activities/4005296443.gpx,,,1594.0,1141.0,1121.0999755859375,4.199999809265137,0.9825591444969177,0.0,0.20000000298023224,6.0,7.300000190734863,2.5,-0.017839621752500534,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005581199,"Sep 3, 2020, 1:06:17 PM",Passeio do Elvis 03/09/2020,Walk,,2813,2.92,,,false,,activities/4005581199.gpx,,,2813.0,2462.0,2920.0,16.299999237060547,1.1860276460647583,7.049386978149414,5.649386882781982,9.199999809265137,16.399999618530273,12.800000190734863,0.04794520512223244,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4009878940,"Sep 4, 2020, 11:59:54 AM",Passeio do Shrek e da Zoé 04/09/2020,Walk,,1804,1.36,,,false,,activities/4009878940.gpx,,,1804.0,1272.0,1359.5,2.9000000953674316,1.0687893629074097,0.0,0.10000000149011612,5.5,7.199999809265137,6.699999809265137,-0.007355645298957825,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010167073,"Sep 4, 2020, 1:09:42 PM",Passeio do Elvis 04/09/2020,Walk,,1991,1.91,,,false,,activities/4010167073.gpx,,,1991.0,1676.0,1911.0999755859375,3.200000047683716,1.1402744054794312,5.164182662963867,6.2641825675964355,9.300000190734863,16.399999618530273,3.5999999046325684,-0.05755847319960594,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021016534,"Sep 6, 2020, 2:01:19 PM",Passeio do Elvis 06/09/2020,Walk,,1947,1.69,,,false,,activities/4021016534.gpx,,,1947.0,1484.0,1697.699951171875,5.900000095367432,1.1440026760101318,5.279528617858887,5.779528617858887,9.100000381469727,13.699999809265137,5.599999904632568,-0.029451610520482063,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4024763348,"Sep 7, 2020, 12:11:37 PM",Passeio do Shrek e da Zoé 07/09/2020,Walk,,1777,1.24,,,false,,activities/4024763348.gpx,,,1777.0,1196.0,1239.5999755859375,3.0,1.0364547967910767,0.0,0.10000000149011612,5.5,7.199999809265137,7.199999809265137,-0.008067118003964424,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4024989206,"Sep 7, 2020, 1:04:58 PM",Passeio do Elvis 07/09/2020,Walk,,1970,2.21,,,false,,activities/4024989206.gpx,,,1970.0,1833.0,2215.89990234375,7.0,1.208892583847046,8.900812149047852,9.200812339782715,9.100000381469727,16.299999237060547,4.900000095367432,-0.01353851705789566,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4029529490,"Sep 8, 2020, 12:04:45 PM",Passeio do Shrek e da Zoé 08/09/2020,Walk,,1780,1.07,,,false,,activities/4029529490.gpx,,,1780.0,1188.0,1075.300048828125,4.0,0.9051346778869629,0.0,0.20000000298023224,6.0,7.300000190734863,1.600000023841858,-0.018599459901452065,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4029808517,"Sep 8, 2020, 1:44:38 PM",Passeio do Elvis 08/09/2020 (???),Walk,,5,0.01,,,false,,activities/4029808517.gpx,,,5.0,5.0,12.300000190734863,2.9000000953674316,2.4600000381469727,0.0,0.0,11.699999809265137,11.699999809265137,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4034233525,"Sep 9, 2020, 11:03:16 AM",Passeio da Nina 09/09/2020,Walk,,3550,2.86,,,false,,activities/4034233525.gpx,,,3550.0,2856.0,2860.300048828125,6.5,1.0015056133270264,8.905645370483398,7.105645179748535,6.800000190734863,14.100000381469727,9.600000381469727,0.06293046474456787,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4034490541,"Sep 9, 2020, 12:36:47 PM",Passeio do Shrek e da Zoé 09/09/2020,Walk,,1726,1.31,,,false,,activities/4034490541.gpx,,,1726.0,1294.0,1318.699951171875,6.800000190734863,1.0190881490707397,0.0,0.20000000298023224,6.0,7.5,2.200000047683716,-0.015166452154517174,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4034710259,"Sep 9, 2020, 1:35:34 PM",Passeio do Elvis 09/09/2020,Walk,,1595,1.73,,,false,,activities/4034710259.gpx,,,1595.0,1543.0,1731.300048828125,2.5,1.122035026550293,5.155904769897461,4.555904865264893,9.100000381469727,13.5,6.699999809265137,0.034656040370464325,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4038855018,"Sep 10, 2020, 10:40:21 AM",Passeio da Nina 10/09/2020,Walk,,3339,2.79,,,false,,activities/4038855018.gpx,,,3339.0,2874.0,2793.39990234375,4.800000190734863,0.9719554781913757,5.854795932769775,6.954795837402344,6.800000190734863,12.100000381469727,9.899999618530273,-0.039378535002470016,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4039119131,"Sep 10, 2020, 12:05:21 PM",Passeio do Shrek e da Zoé 10/09/2020,Walk,,2077,1.31,,,false,,activities/4039119131.gpx,,,2077.0,1206.0,1313.5999755859375,5.699999809265137,1.0892205238342285,0.0,0.0,5.5,7.199999809265137,8.600000381469727,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4039352758,"Sep 10, 2020, 1:08:34 PM",Passeio do Elvis 10/09/2020,Walk,,1920,1.85,,,false,,activities/4039352758.gpx,,,1920.0,1551.0,1854.800048828125,3.700000047683716,1.1958736181259155,4.355154037475586,4.355154037475586,9.199999809265137,13.199999809265137,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4043487251,"Sep 11, 2020, 10:41:42 AM",Passeio da Nina 11/09/2020,Walk,,4112,3.48,,,false,,activities/4043487251.gpx,,,4112.0,3300.0,3481.89990234375,4.199999809265137,1.0551211833953857,7.3254828453063965,7.8254828453063965,6.800000190734863,14.100000381469727,10.600000381469727,-0.014359976164996624,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4043678734,"Sep 11, 2020, 12:08:17 PM",Passeio do Shrek e da Zoé 11/09/2020,Walk,,1831,1.31,,,false,,activities/4043678734.gpx,,,1831.0,1435.0,1315.800048828125,5.800000190734863,0.9169337749481201,0.0,0.10000000149011612,5.5,7.199999809265137,9.0,-0.007599939126521349,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4043932348,"Sep 11, 2020, 1:10:30 PM",Passeio do Elvis 11/07/2020,Walk,,2101,1.64,,,false,,activities/4043932348.gpx,,,2101.0,1503.0,1647.800048828125,5.199999809265137,1.0963406562805176,2.284592628479004,1.8845925331115723,9.199999809265137,11.800000190734863,3.0,0.024274790659546852,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050531017,"Sep 12, 2020, 8:20:02 PM",Passeio do Elvis 12/09/2020,Walk,,2157,2.39,,,false,,activities/4050531017.gpx,,,2157.0,2054.0,2394.89990234375,4.5,1.165968894958496,5.368203163146973,5.968203067779541,9.300000190734863,16.399999618530273,3.799999952316284,-0.02505323849618435,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4058018742,"Sep 14, 2020, 10:51:14 AM",Passeio da Nina 14/09/2020,Walk,,3545,2.91,,,false,,activities/4058018742.gpx,,,3545.0,2872.0,2917.0,9.899999618530273,1.015668511390686,5.315488338470459,4.615488052368164,6.800000190734863,10.699999809265137,10.100000381469727,0.02399725653231144,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4058258328,"Sep 14, 2020, 12:20:28 PM",Passeio do Shrek e da Zoé 14/09/2020,Walk,,1941,1.48,,,false,,activities/4058258328.gpx,,,1941.0,1458.0,1483.4000244140625,3.799999952316284,1.0174211263656616,0.0,0.0,5.5,7.199999809265137,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4058466151,"Sep 14, 2020, 1:18:59 PM",Passeio do Elvis 14/09/2020,Walk,,1908,2.06,,,false,,activities/4058466151.gpx,,,1908.0,1747.0,2061.699951171875,7.5,1.1801373958587646,6.169966697692871,6.169966697692871,9.199999809265137,16.299999237060547,12.100000381469727,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062977866,"Sep 15, 2020, 12:08:26 PM",Passeio do Shrek e da Zoé 15/09/2020,Walk,,1880,1.44,,,false,,activities/4062977866.gpx,,,1880.0,1356.0,1446.5,4.099999904632568,1.0667403936386108,0.0,0.10000000149011612,5.5,7.5,10.199999809265137,-0.006913238670676947,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063202292,"Sep 15, 2020, 1:03:38 PM",Passeio do Elvis 15/09/2020,Walk,,1907,1.77,,,false,,activities/4063202292.gpx,,,1907.0,1575.0,1774.0999755859375,4.0,1.1264127492904663,4.680423259735107,4.380423069000244,9.199999809265137,13.300000190734863,6.199999809265137,0.01690998300909996,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4067804532,"Sep 16, 2020, 10:47:45 AM",Passeio da Nina 16/09/2020,Walk,,3507,3.26,,,false,,activities/4067804532.gpx,,,3507.0,2945.0,3261.10009765625,3.700000047683716,1.1073344945907593,10.532380104064941,7.032380104064941,6.800000190734863,14.899999618530273,23.399999618530273,0.10732574760913849,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068054296,"Sep 16, 2020, 12:12:55 PM",Passeio do Shrek e da Zoé 17/09/2020,Walk,,1969,1.33,,,false,,activities/4068054296.gpx,,,1969.0,1222.0,1330.9000244140625,2.5999999046325684,1.0891162157058716,0.0,-0.10000000149011612,5.5,7.5,16.399999618530273,0.007513712625950575,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068302236,"Sep 16, 2020, 1:16:31 PM",Passeio do Elvis 16/09/2020,Walk,,1965,2.13,,,false,,activities/4068302236.gpx,,,1965.0,1789.0,2138.10009765625,5.5,1.1951369047164917,2.4440691471099854,2.544069290161133,9.100000381469727,13.199999809265137,6.699999809265137,-0.004677049815654755,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4072787580,"Sep 17, 2020, 12:09:49 PM",Passeio do Shrek e da Zoé 17/09/2020,Walk,,1729,1.25,,,false,,activities/4072787580.gpx,,,1729.0,1250.0,1255.5,2.799999952316284,1.0044000148773193,0.0,0.10000000149011612,5.900000095367432,7.400000095367432,2.799999952316284,-0.007964953780174255,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4073050337,"Sep 17, 2020, 1:10:43 PM",Passeio do Elvis 17/09/2020,Walk,,2215,1.57,,,false,,activities/4073050337.gpx,,,2215.0,1446.0,1576.5999755859375,4.5,1.0903180837631226,2.371739149093628,2.671739101409912,9.100000381469727,14.100000381469727,4.199999809265137,-0.01902828924357891,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
