,date,hashtags,content,user,url
102,2022-10-04 18:21:54+00:00,,"No meu TCC da graduação em Ciência de Dados vai ter uma co-autora: Maria do Amparo. Minha mãe tá reclamando mas tá passando meu cafezinho de estudos, como fez na minha outra graduação e na escrita da dissertação de mestrado, da tese de doutorado e de cada artigo que escrevo.",https://twitter.com/lichangshuen,https://twitter.com/lichangshuen/status/1577363398794297367
103,2022-10-04 17:48:58+00:00,,"@dinheuros Vi sua thread sobre cursos.

Peguei a assinatura da EIA do Fernando amaral, tô adorando a trilha de Ciência de Dados.

Gratidão pela indicação",https://twitter.com/vini_oak_,https://twitter.com/vini_oak_/status/1577355107913580554
104,2022-10-04 17:18:46+00:00,,"Políticas públicas? Pandemia? Democracia? Negacionismo da ciência, de dados, de fatos? Cortes no orçamento de políticas públicas sociais? Orçamento secreto que é corrupção? Não, importante na  eleição pra presidente é o satanismo inventado pela extrema direita e agora reverso.",https://twitter.com/beatrizdiniz,https://twitter.com/beatrizdiniz/status/1577347509462224899
105,2022-10-04 17:00:02+00:00,"['IA', 'metaverso']","Você está fazendo a diferença no mundo da #IA, #metaverso, ciência de dados e muito mais? Compartilhe suas últimas descobertas com nossa comunidade e expanda sua rede. Envie sua proposta para uma sessão ou pôster do GTC de março de 2023 até 24 de outubro: https://t.co/gGTjzeFozH https://t.co/HH3tZpAPcW",https://twitter.com/NVIDIABrasil,https://twitter.com/NVIDIABrasil/status/1577342794795982848
106,2022-10-04 15:03:26+00:00,,"Conheçam o RegBR lá no site do Infogov da Enap, desenvolvido pela turma da Coordenação Geral de Ciência de Dados
https://t.co/njdlYH0k6k",https://twitter.com/lmonasterio,https://twitter.com/lmonasterio/status/1577313449343946756
107,2022-10-04 14:47:56+00:00,,@oinjusticeiro1 @leonardo1opes @derflecha Parece mais torcida do que pesquisa baseada em ciencia de dados.,https://twitter.com/VictorADMiranda,https://twitter.com/VictorADMiranda/status/1577309549903728640
108,2022-10-04 14:02:48+00:00,,"@Felippe_Hermes O fogo, Felipe, é que um dado de apuração feito de maneira tão torta em termos de deixar esse fluxo de urnas/local bem explícito na contagem. Falta MUITO alguém bom em ciência de dados pra mostrar essa progressão de forma clara. E nem é tão difícil assim",https://twitter.com/cocopi2k22,https://twitter.com/cocopi2k22/status/1577298191984254976
109,2022-10-04 13:25:36+00:00,,"Por fim, vamos turbinar a nossa programção aprendendo a pensar com funções utilizando a programação funcional do pacote purrr como combustível. 
.
Curso R para Ciência de Dados II
10.10 a 27.10.22, segundas e quintas-feiras das 19 às 22h00
Saiba mais em: https://t.co/3QMge2CZ5Q",https://twitter.com/curso_r,https://twitter.com/curso_r/status/1577288829135888385
110,2022-10-04 13:25:14+00:00,,"R para Ciência de Dados II 
O objetivo deste curso é aprofundar os conceitos essenciais de programação em R para Ciência de Dados. A partir de problemas reais de análise de dados, apresentaremos técnicas de manipulação de dados para colunas de textos e datas. https://t.co/OPPhIgVhsk",https://twitter.com/curso_r,https://twitter.com/curso_r/status/1577288738522243072
111,2022-10-04 11:54:44+00:00,,@andrei__roman Ainda estou na graduação pra ciência de dados. A Atlas oferece estágios na área?,https://twitter.com/arthur_melo3,https://twitter.com/arthur_melo3/status/1577265962927423489
